brand,id,filename,description,rootfs_extracted,kernel_extracted,arch,kernel_version,url,product,version
openwrt,9991,openwrt/d55b75dcb1177d8755da0884c38f5fdf99194249.bin,openwrt-15.05.1-ramips-rt305x-px4885-4M-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-px4885-4M-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,9992,openwrt/98ab3cef195c0432fa9a9387175005f3871c3d2c.bin,openwrt-15.05.1-ramips-rt305x-px4885-8M-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-px4885-8M-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,9994,openwrt/2349d47046468544fadd3a4d38f319e92ea10a6b.bin,openwrt-15.05.1-ramips-rt305x-px4885-8M-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-px4885-8M-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,9988,openwrt/277808f98ef232b51e9b8f1d2464beb0d91a47bc.bin,openwrt-15.05.1-ramips-rt305x-rt-g32-b1-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-rt-g32-b1-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,9995,openwrt/577af2fee6bf0e5c70be7ea33150f15fe66e6d07.bin,openwrt-15.05.1-ramips-rt305x-rt-g32-b1-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-rt-g32-b1-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,7906,openwrt/309d47ae5cf312ef54046fe103795e1676881278.bin,openwrt-WA22-jffs2-64k-code.bin,t,t,mipsel,Linux kernel version 3.3.8 ,http://archive.openwrt.org/attitude_adjustment/12.09/ar7/generic/openwrt-WA22-jffs2-64k-code.bin,12.0-ar-generi,
openwrt,14917,openwrt/4fbcb8c26c6ba292e98e9a6eda734733e4689d15.bin,openwrt-15.05-ar71xx-generic-wndr3700-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wndr3700-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14915,openwrt/50f001040dc38d56ad972bc04858bb747b702bc3.bin,openwrt-15.05-ar71xx-generic-wndap360-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wndap360-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14918,openwrt/6d14f8590ee450b9d99b78eb8e981e9d16e17f8d.bin,openwrt-15.05-ar71xx-generic-wndr3700v2-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wndr3700v2-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14919,openwrt/6233db3bbe90812f6b4ea0413da5af47e3cdc823.bin,openwrt-15.05-ar71xx-generic-wndr3800ch-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wndr3800ch-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14916,openwrt/a32103c0d9df10039767ea197f075595485710c8.bin,openwrt-15.05-ar71xx-generic-wndr3800-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wndr3800-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14923,openwrt/7d5ce3ecfbaca7f339cd14a2facfa0060b47db5e.bin,openwrt-15.05-ar71xx-generic-wnr1000v2-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wnr1000v2-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14921,openwrt/f8dbae8907a6047297df615adc293353f308214a.bin,openwrt-15.05-ar71xx-generic-wndrmacv2-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wndrmacv2-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14926,openwrt/75557a2b48daec3765fc6bddb3420629be8f8cfc.bin,openwrt-15.05-ar71xx-generic-wnr2000v3-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wnr2000v3-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14922,openwrt/9e0db5057f2f8aa0cc6bf3123adf46ab57de2f4b.bin,openwrt-15.05-ar71xx-generic-wnr1000v2-vc-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wnr1000v2-vc-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14924,openwrt/792f1267c59e8551fd33bee21324abc12f63baed.bin,openwrt-15.05-ar71xx-generic-wnr2000v4-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wnr2000v4-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14925,openwrt/41105d31678c2107eddc7ac41b1ac39ac836591e.bin,openwrt-15.05-ar71xx-generic-wnr2200-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wnr2200-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14927,openwrt/79448ab1a44261c8fca8d5caf5adbb695d3ca543.bin,openwrt-15.05-ar71xx-generic-wnr612v2-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wnr612v2-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14930,openwrt/9271fc54ccdb52e619515f02718e7287cbb2855e.bin,openwrt-15.05-ar71xx-generic-wpj344-16M-kernel.bin,f,t,,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wpj344-16M-kernel.bin,15.0-ar71x-generi,
openwrt,9979,openwrt/34d714da17260d383b354d295d811adb5c26f8ee.bin,openwrt-15.05.1-ramips-rt305x-olinuxino-rt5350f-evb-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-olinuxino-rt5350f-evb-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10000,openwrt/cd125156038d20ae93dbdd44d784f6ab7808dcee.bin,openwrt-15.05.1-ramips-rt305x-rt-n13u-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-rt-n13u-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,9996,openwrt/7489cef8ea16dbe7678d838cb2a20f891504e6b7.bin,openwrt-15.05.1-ramips-rt305x-rt-n13u-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-rt-n13u-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10003,openwrt/6e8a5b039e61827f3a11ea683bd0942e64879ecb.bin,openwrt-15.05.1-ramips-rt305x-rut5xx-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-rut5xx-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10002,openwrt/35b1e50776bb2895069cf84b1928b1099fd46698.bin,openwrt-15.05.1-ramips-rt305x-rut5xx-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-rut5xx-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10008,openwrt/1de3b8fdc98edff7f0db863d927a5a02927ebf06.bin,openwrt-15.05.1-ramips-rt305x-sl-r7205-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-sl-r7205-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10006,openwrt/4d8151cae29ca5966ecdf2abdaf52fc4c49e2532.bin,openwrt-15.05.1-ramips-rt305x-sl-r7205-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-sl-r7205-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10004,openwrt/24666415a748e395bcea85f4b0a0b35f7feb1902.bin,openwrt-15.05.1-ramips-rt305x-uImage-initramfs.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-uImage-initramfs.bin,15.05.-ramip-rt305,
openwrt,10001,openwrt/ce8bd0de2bb6456f468060b58ef800784225e140.bin,openwrt-15.05.1-ramips-rt305x-uImage.bin,f,t,,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-uImage.bin,15.05.-ramip-rt305,
openwrt,10005,openwrt/cb24eb217b1098c7ba1086d275e52bf126ff6e43.bin,openwrt-15.05.1-ramips-rt305x-ur-326n4g-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-ur-326n4g-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10009,openwrt/e4f98f53c245aa3dd04aab4ede89b0237445e0c2.bin,openwrt-15.05.1-ramips-rt305x-ur-326n4g-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-ur-326n4g-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10010,openwrt/dac777a4311150165d7e71c80644403bd6eb66e3.bin,openwrt-15.05.1-ramips-rt305x-ur-336un-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-ur-336un-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10011,openwrt/1339dc252cd7c0cbea922284536dab955a1912d1.bin,openwrt-15.05.1-ramips-rt305x-v22rw-2x2-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-v22rw-2x2-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10013,openwrt/eaf0c44b3b22480a3c36a48a93da42c32b41c23c.bin,openwrt-15.05.1-ramips-rt305x-v22rw-2x2-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-v22rw-2x2-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10020,openwrt/55370537d44266c575876cce955508090fd7a37c.bin,openwrt-15.05.1-ramips-rt305x-vmlinux-initramfs.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-vmlinux-initramfs.bin,15.05.-ramip-rt305,
openwrt,10016,openwrt/b9fc038742699c29d7c088ceadd2d6428445ab60.bin,openwrt-15.05.1-ramips-rt305x-vmlinux.bin,f,t,,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-vmlinux.bin,15.05.-ramip-rt305,
openwrt,10019,openwrt/5dd77ced4cf88737782198845e9b87ff0d79a671.bin,openwrt-15.05.1-ramips-rt305x-vocore-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-vocore-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10017,openwrt/d8436a3d5f63273307411bec9bef7178a53622b6.bin,openwrt-15.05.1-ramips-rt305x-vocore-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-vocore-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,14933,openwrt/f1e5db371bdf1103d743cd7eeaf4f33a7c8ee49e.bin,openwrt-15.05-ar71xx-generic-wpj558-16M-kernel.bin,f,t,,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wpj558-16M-kernel.bin,15.0-ar71x-generi,
openwrt,14935,openwrt/627c1bf1da238d301922d75031c5896c59bc4d7c.bin,openwrt-15.05-ar71xx-generic-wpj344-16M-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wpj344-16M-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14938,openwrt/7068cdd02868f676bdd656ca8941fa22c0587f57.bin,openwrt-15.05-ar71xx-generic-wpj531-16M-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wpj531-16M-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14937,openwrt/f9d508849b779291bfec0b38e2a46a8ec8834832.bin,openwrt-15.05-ar71xx-generic-wrt160nl-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wrt160nl-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14939,openwrt/622400288038563951f36f3a3248ec8e3dbea9cb.bin,openwrt-15.05-ar71xx-generic-wpj558-16M-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wpj558-16M-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14940,openwrt/701abd849296966073e13778a3820aac7382367c.bin,openwrt-15.05-ar71xx-generic-wrt160nl-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wrt160nl-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14942,openwrt/162ee37ff3bc5710b7cea2f0cfc11dc988f5d5be.bin,openwrt-15.05-ar71xx-generic-wrt400n-squashfs-factory.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wrt400n-squashfs-factory.bin,15.0-ar71x-generi,
openwrt,14944,openwrt/88836f345d755649f7c402791b07dcd7071e5ce5.bin,openwrt-15.05-ar71xx-generic-wrt400n-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wrt400n-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14941,openwrt/57a9ba94cdc035ec280593bd717ebbfc1439f5dd.bin,openwrt-15.05-ar71xx-generic-wzr-450hp2-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wzr-450hp2-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14950,openwrt/1cf42f1f97c6bcc89a29777332bdaf8f17716cab.bin,openwrt-15.05-ar71xx-generic-wzr-600dhp-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wzr-600dhp-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14946,openwrt/b6c46962446343ba17d0b69c767fc19b4aded92a.bin,openwrt-15.05-ar71xx-generic-wzr-450hp2-squashfs-tftp.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wzr-450hp2-squashfs-tftp.bin,15.0-ar71x-generi,
openwrt,14949,openwrt/e3f36e51840e09e061424809671250a909e5ca61.bin,openwrt-15.05-ar71xx-generic-wzr-600dhp-squashfs-tftp.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wzr-600dhp-squashfs-tftp.bin,15.0-ar71x-generi,
openwrt,14948,openwrt/9064e525ddc45d3427024387d340e93becba831b.bin,openwrt-15.05-ar71xx-generic-wzr-hp-ag300h-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wzr-hp-ag300h-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14952,openwrt/9dede49d70fc4482a4ce63fc5c1ce47a4f1abaa1.bin,openwrt-15.05-ar71xx-generic-wzr-hp-ag300h-squashfs-tftp.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wzr-hp-ag300h-squashfs-tftp.bin,15.0-ar71x-generi,
openwrt,9997,openwrt/c8ac6e4d31b1b6c818d6278b21ced7439b8005b1.bin,openwrt-15.05.1-ramips-rt305x-rt-n10-plus-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-rt-n10-plus-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10021,openwrt/f1328c5aecc037c116416fae5d3a81dbb0c3c7c6.bin,openwrt-15.05.1-ramips-rt305x-w150m-squashfs-factory.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-w150m-squashfs-factory.bin,15.05.-ramip-rt305,
openwrt,10024,openwrt/b335684f14b59201b4cdd3fa4194565e1d3e082c.bin,openwrt-15.05.1-ramips-rt305x-w306r-v20-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-w306r-v20-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10029,openwrt/77f25ff822a7adb0f37caccef82ef5d4f13d998b.bin,openwrt-15.05.1-ramips-rt305x-w306r-v20-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-w306r-v20-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10027,openwrt/9d1f0cb9a419646311672a82b8fdec3b01f7d3b3.bin,openwrt-15.05.1-ramips-rt305x-w502u-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-w502u-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10031,openwrt/66545061f05fc234a3a895d6741ea14ce123c006.bin,openwrt-15.05.1-ramips-rt305x-w502u-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-w502u-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10032,openwrt/72761a73c5b83d3d35c1ba32b58d663a4d9d910a.bin,openwrt-15.05.1-ramips-rt305x-wcr150gn-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-wcr150gn-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10033,openwrt/460f0b3105730d4f3291dcaeecc3716f53929a8e.bin,openwrt-15.05.1-ramips-rt305x-wcr150gn-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-wcr150gn-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10040,openwrt/3eaab50c7f9b7058c30085b43cd4ecca4396cafd.bin,openwrt-15.05.1-ramips-rt305x-whr-g300n-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-whr-g300n-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10038,openwrt/cb43da4cfae1a3553b1847d01e60a23ad8000dd2.bin,openwrt-15.05.1-ramips-rt305x-wizfi630a-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-wizfi630a-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10035,openwrt/bc40db939a4b0ac0cbee299bbb7c6d99ab8143e8.bin,openwrt-15.05.1-ramips-rt305x-wizfi630a-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-wizfi630a-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10043,openwrt/02a05d84a3cbd63a73a4159325526596177d66ca.bin,openwrt-15.05.1-ramips-rt305x-wl-330n-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-wl-330n-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,10041,openwrt/572217a75a3a9109225fdf165b5a08132cf43700.bin,openwrt-15.05.1-ramips-rt305x-wl-330n-squashfs-sysupgrade.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-wl-330n-squashfs-sysupgrade.bin,15.05.-ramip-rt305,
openwrt,10044,openwrt/09c68db6d02089252313caa660bc1c185c4f572b.bin,openwrt-15.05.1-ramips-rt305x-wl-330n3g-initramfs-uImage.bin,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05.1/ramips/rt305x/openwrt-15.05.1-ramips-rt305x-wl-330n3g-initramfs-uImage.bin,15.05.-ramip-rt305,
openwrt,14968,openwrt/d040dea06b35a0752279585ee60a6ddc9d4d9a61.bin,openwrt-15.05-ar71xx-generic-zcn-1523h-2-8-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-zcn-1523h-2-8-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14967,openwrt/908f9557518d5f43fcd7d116c91a5c5a4a55920b.bin,openwrt-15.05-ar71xx-generic-zcn-1523h-5-16-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-zcn-1523h-5-16-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14954,openwrt/9b233ea745f8a5d41710a2ab3e8cc6f3fa771c8a.bin,openwrt-15.05-ar71xx-generic-wzr-hp-g300nh2-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wzr-hp-g300nh2-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14958,openwrt/e5111ee22e3cec8bdfa6e8810b6a12fc1cdeaf31.bin,openwrt-15.05-ar71xx-generic-wzr-hp-g300nh2-squashfs-tftp.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wzr-hp-g300nh2-squashfs-tftp.bin,15.0-ar71x-generi,
openwrt,14961,openwrt/3601605c3c0d6cc53fc7b14e74137cf5d495c855.bin,openwrt-15.05-ar71xx-generic-wzr-hp-g450h-squashfs-tftp.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wzr-hp-g450h-squashfs-tftp.bin,15.0-ar71x-generi,
openwrt,14960,openwrt/429cceb87d2177fd05d67450805189927421ae8d.bin,openwrt-15.05-ar71xx-generic-wzr-hp-g450h-squashfs-sysupgrade.bin,t,t,mipseb,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/ar71xx/generic/openwrt-15.05-ar71xx-generic-wzr-hp-g450h-squashfs-sysupgrade.bin,15.0-ar71x-generi,
openwrt,14964,openwrt/c326defca5adf74d91eb192fc3e93e70e2bbdfae.trx,openwrt-15.05-adm5120-router_le-cg-nsadp-squashfs.trx,t,t,mipsel,Linux kernel version 3.18.2,http://archive.openwrt.org/chaos_calmer/15.05/adm5120/router_le/openwrt-15.05-adm5120-router_le-wpp54g-squashfs.trx,15.0-adm512-router_l,
